%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.04738	55	55	7420901	3	NA	0	no rank	unclassified
99.95	116019	18	78604	562	2.332e-06	1	no rank	root
83.51	96936	7	77381	451	2.317e-06	131567	no rank	  cellular organisms
83.5	96926	68	76171	456	2.547e-06	2	superkingdom	    Bacteria
64.2	74521	13	32930	441	2.908e-06	1783272	clade	      Terrabacteria group
61.96	71923	62	25828	517	6.113e-06	1239	phylum	        Firmicutes
27.54	31972	24	10852	510	3.526e-06	91061	class	          Bacilli
27.37	31765	93	6728	796	7.867e-06	186826	order	            Lactobacillales
25.38	29465	14	2590	1.77e+03	9.648e-06	1300	family	              Streptococcaceae
25.36	29431	13552	2248	1.8e+03	9.98e-06	1301	genus	                Streptococcus
8.756	10163	9851	406	453	8.135e-05	1308	species	                  Streptococcus thermophilus
0.2653	308	308	90	68.5	0.07993	767463	strain	                    Streptococcus thermophilus ND03
0.003446	4	4	2	4.5	0.0001011	322159	strain	                    Streptococcus thermophilus LMD-9
2.722	3160	3159	249	133	3.66e-05	1314	species	                  Streptococcus pyogenes
0.0008615	1	0	3	3.67	0.0001008	301452	serotype	                    Streptococcus pyogenes serotype M49
0.0008615	1	1	3	3.67	0.0001008	471876	strain	                      Streptococcus pyogenes NZ131
0.5858	680	680	47	148	2.715e-05	2021971	species	                  Streptococcus respiraculi
0.2033	236	236	44	29	3.797e-05	68892	species	                  Streptococcus infantis
0.1947	226	193	101	42.4	4.165e-05	1311	species	                  Streptococcus agalactiae
0.02843	33	33	14	43.7	0.01017	1203670	strain	                    Streptococcus agalactiae GD201008-001
0.1861	216	13	14	41.4	8.542e-07	1307	species	                  Streptococcus suis
0.1749	203	203	2	262	9.214e-06	1340847	strain	                    Streptococcus suis T15
0.1318	153	153	9	105	3.355e-06	1310	species	                  Streptococcus sobrinus
0.1215	141	0	59	14	5.164e-06	119603	species group	                  Streptococcus dysgalactiae group
0.1154	134	0	52	14.1	1.128e-05	1334	species	                    Streptococcus dysgalactiae
0.09563	111	2	40	10.1	2.74e-05	119602	subspecies	                      Streptococcus dysgalactiae subsp. equisimilis
0.07581	88	88	4	68	4.977e-05	486410	strain	                        Streptococcus dysgalactiae subsp. equisimilis GGS_124
0.01809	21	21	8	12.9	0.0001792	759913	strain	                        Streptococcus dysgalactiae subsp. equisimilis AC-2713
0.01981	23	23	12	27.7	4.619e-05	99822	subspecies	                      Streptococcus dysgalactiae subsp. dysgalactiae
0.006031	7	7	7	12.9	1.036e-06	1336	species	                    Streptococcus equi
0.1077	125	125	43	18.7	5.418e-06	1304	species	                  Streptococcus salivarius
0.1051	122	0	22	18	3.074e-06	671232	species group	                  Streptococcus anginosus group
0.1051	122	2	22	18	8.213e-06	1338	species	                    Streptococcus intermedius
0.05341	62	62	16	11.9	7.73e-05	862967	strain	                      Streptococcus intermedius B196
0.04997	58	58	3	61.7	1.507e-05	862966	strain	                      Streptococcus intermedius C270
0.1017	118	42	59	12.3	1.023e-05	1313	species	                  Streptococcus pneumoniae
0.06289	73	73	34	12.6	0.002252	516950	strain	                    Streptococcus pneumoniae CGSP14
0.002585	3	3	21	2.14	0.007997	869311	strain	                    Streptococcus pneumoniae SPN032672
0.09563	111	111	14	152	6.156e-06	2173853	species	                  Streptococcus chenjunshii
0.09391	109	109	11	153	7.113e-06	1825069	species	                  Streptococcus marmotae
0.07151	83	83	30	30.1	1.691e-05	1345	species	                  Streptococcus ferus
0.04997	58	58	62	20.7	3.129e-05	1346	species	                  Streptococcus iniae
0.04911	57	56	17	57.2	1.979e-06	1305	species	                  Streptococcus sanguinis
0.0008615	1	1	1	1	1.363e-06	388919	strain	                    Streptococcus sanguinis SK36
0.03015	35	0	2	44	4.804e-07	45634	species	                  Streptococcus cristatus
0.03015	35	35	2	44	0.0001598	1302863	strain	                    Streptococcus cristatus AS 1.3089
0.01895	22	22	4	28	2.166e-06	254785	species	                  Streptococcus halichoeri
0.01465	17	17	5	16.4	2.636e-06	1348	species	                  Streptococcus parauberis
0.009477	11	11	10	11.7	4.782e-06	1811193	species	                  Streptococcus pantholopis
0.006892	8	8	2	26	5.125e-06	2490633	species	                  Streptococcus periodonticum
0.005169	6	6	26	5.73	1.956e-05	1111760	species	                  Streptococcus troglodytae
0.004308	5	5	14	3.14	3.925e-06	1309	species	                  Streptococcus mutans
0.004308	5	5	6	3	3.274e-06	149016	species	                  Streptococcus urinalis
0.002585	3	0	14	1.71	1.159e-06	2608887	no rank	                  unclassified Streptococcus
0.002585	3	3	14	1.71	4.438e-05	2698804	species	                    Streptococcus sp. CNU G3
0.002585	3	3	11	1.64	5.823e-06	1326	species	                  Streptococcus acidominimus
0.001723	2	0	4	2.75	1.888e-06	1318	species	                  Streptococcus parasanguinis
0.001723	2	2	4	2.75	5.322e-06	1114965	strain	                    Streptococcus parasanguinis FW213
0.0008615	1	1	2	8	2.192e-06	1156431	species	                  Streptococcus ilei
0.0008615	1	1	4	1.25	2.031e-06	1341	species	                  Streptococcus ratti
0.0008615	1	1	4	1	1.733e-06	400065	species	                  Streptococcus merionis
0.0008615	1	1	2	1	9.906e-07	1814128	species	                  Streptococcus halotolerans
0.01723	20	18	289	12	6.728e-06	1357	genus	                Lactococcus
0.001723	2	2	51	5.47	9.966e-06	1359	species	                  Lactococcus cremoris
1.764	2047	103	2889	64.2	7.421e-06	33958	family	              Lactobacillaceae
1.339	1554	39	280	173	1.401e-05	2767887	genus	                Ligilactobacillus
1.295	1503	0	89	403	4.537e-05	1623	species	                  Ligilactobacillus ruminis
1.295	1503	1503	89	403	4.537e-05	1069534	strain	                    Ligilactobacillus ruminis ATCC 27782
0.006892	8	8	16	40.4	7.392e-06	89059	species	                  Ligilactobacillus acidipiscis
