%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.1075	357	357	37039337	2.59	NA	0	no rank	unclassified
99.89	331711	12	105868	888	3.141e-06	1	no rank	root
98.34	326544	63	104830	864	3.14e-06	131567	no rank	  cellular organisms
98.32	326473	283	103787	871	3.47e-06	2	superkingdom	    Bacteria
57.56	191132	0	29427	1.36e+03	1.103e-05	1783270	clade	      FCB group
57.56	191132	2	29308	1.37e+03	1.11e-05	68336	clade	        Bacteroidetes/Chlorobi group
57.56	191122	105	29120	1.38e+03	1.122e-05	976	phylum	          Bacteroidetes
57.41	190654	5	25519	1.45e+03	5.456e-05	200643	class	            Bacteroidia
57.41	190647	208	25376	1.46e+03	5.804e-05	171549	order	              Bacteroidales
41.18	136739	17137	15427	1.51e+03	9.378e-05	815	family	                Bacteroidaceae
18.72	62160	2679	4086	2.02e+03	0.0001957	909656	genus	                  Phocaeicola
11.29	37484	37320	583	2.59e+03	0.0001053	821	species	                    Phocaeicola vulgatus
0.04939	164	164	39	55.6	8.353e-05	435590	strain	                      Phocaeicola vulgatus ATCC 8482
6.505	21602	21601	1413	440	0.0002617	357276	species	                    Phocaeicola dorei
0.0003011	1	1	57	1	0.0001684	997877	strain	                      Phocaeicola dorei CL03T12C01
0.08854	294	294	192	32.8	5.563e-05	387090	species	                    Phocaeicola coprophilus
0.03042	101	0	69	205	1.713e-05	376805	species	                    Phocaeicola salanitronis
0.03042	101	101	69	205	1.713e-05	667015	strain	                      Phocaeicola salanitronis DSM 18170
17.3	57442	41617	10708	593	7.544e-05	816	genus	                  Bacteroides
1.416	4701	4701	89	3.71e+03	1.581e-05	47678	species	                    Bacteroides caccae
1.19	3950	3950	1723	49.3	0.0005085	46506	species	                    Bacteroides stercoris
0.486	1614	1614	51	928	1.047e-05	820	species	                    Bacteroides uniformis
0.346	1149	1149	800	83.4	6.438e-05	246787	species	                    Bacteroides cellulosilyticus
0.2638	876	876	116	324	1.428e-05	28116	species	                    Bacteroides ovatus
0.2475	822	0	40	103	1.046e-05	290053	species	                    Bacteroides helcogenes
0.2475	822	822	40	103	1.046e-05	693979	strain	                      Bacteroides helcogenes P 36-108
0.2256	749	749	75	149	2.639e-05	28113	species	                    Bacteroides heparinolyticus
0.1903	632	632	259	124	4.991e-05	291645	species	                    Bacteroides nordii
0.09516	316	316	29	241	1.074e-05	1796613	species	                    Bacteroides caecimuris
0.06143	204	204	58	25.4	1.254e-05	329854	species	                    Bacteroides intestinalis
0.05963	198	198	19	42.2	7.224e-06	28119	species	                    Bacteroides zoogleoformans
0.05541	184	184	3	160	8.844e-07	2650158	species	                    Bacteroides luhongzhouii
0.04487	149	149	82	22.9	2.196e-05	28111	species	                    Bacteroides eggerthii
0.02951	98	3	252	2.6	3.283e-05	2646097	no rank	                    unclassified Bacteroides
0.0268	89	89	105	3.99	0.0004	2785531	species	                      Bacteroides sp. HF-162
0.0009034	3	3	89	1	0.0002447	2528203	species	                      Bacteroides sp. A1C1
0.0009034	3	3	27	2.59	5.662e-05	2755405	species	                      Bacteroides sp. CACC 737
0.02921	97	12	1732	1.75	0.000163	818	species	                    Bacteroides thetaiotaomicron
0.0256	85	85	1	224	0.0002825	226186	strain	                      Bacteroides thetaiotaomicron VPI-5482
0.02409	80	80	54	8.31	3.71e-06	817	species	                    Bacteroides fragilis
